tmk_key,cpr,parid,boc_tmk,unit,boc_unit,condominium_name,street_address,document_number,instrument_code,recording_date,grantor,grantee,description,scraped_at
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,95026748,,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,97126072,,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,122775070,,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,122775082,,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,122775087,,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,122784684,,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2004064145,,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2004064146,,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2004064147,R,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2005238304,R,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2005249162,M,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2006227073,M,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2007007394,R,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2007107822,M,,,,,2026-07-15T19:41:40
239004143,0013,390041430013,2-3-9-004-143-0013,A114,A114,MAUI KAMAOLE,2777 S KIHEI RD UNIT A114,2007213732,M,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,58000579,,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,58200424,M,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,94180314,,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,99184480,,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,99184481,R,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,99184482,R,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,123019161,,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,123019173,,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,123035085,,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2001003271,R,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2001003272,R,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2001092531,R,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2003269448,R,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2004017197,M,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2005123317,,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2005123318,R,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2005123319,R,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2005142784,M,,,,,2026-07-15T19:41:40
239004143,0014,390041430014,2-3-9-004-143-0014,A115,A115,MAUI KAMAOLE,2777 S KIHEI RD UNIT A115,2007210967,M,,,,,2026-07-15T19:41:40
239004143,0015,390041430015,2-3-9-004-143-0015,A201,A201,MAUI KAMAOLE,2777 S KIHEI RD UNIT A201,93081787,,,,,,2026-07-15T19:41:40
239004143,0015,390041430015,2-3-9-004-143-0015,A201,A201,MAUI KAMAOLE,2777 S KIHEI RD UNIT A201,93081790,,,,,,2026-07-15T19:41:40
239004143,0015,390041430015,2-3-9-004-143-0015,A201,A201,MAUI KAMAOLE,2777 S KIHEI RD UNIT A201,93081792,,,,,,2026-07-15T19:41:40
239004143,0015,390041430015,2-3-9-004-143-0015,A201,A201,MAUI KAMAOLE,2777 S KIHEI RD UNIT A201,122688745,,,,,,2026-07-15T19:41:40
239004143,0015,390041430015,2-3-9-004-143-0015,A201,A201,MAUI KAMAOLE,2777 S KIHEI RD UNIT A201,122688758,,,,,,2026-07-15T19:41:40
239004143,0015,390041430015,2-3-9-004-143-0015,A201,A201,MAUI KAMAOLE,2777 S KIHEI RD UNIT A201,122722196,,,,,,2026-07-15T19:41:40
239004143,0015,390041430015,2-3-9-004-143-0015,A201,A201,MAUI KAMAOLE,2777 S KIHEI RD UNIT A201,2001004636,,,,,,2026-07-15T19:41:40
239004143,0016,390041430016,2-3-9-004-143-0016,A202,A202,MAUI KAMAOLE,2777 S KIHEI RD UNIT A202,Certificate,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,46870560,R,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,47371079,M,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,47700110,M,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,78630953,M,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,99000434,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,99000435,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,99000436,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,99000437,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,122672051,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,122703373,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2000057763,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2000057764,R,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2000072909,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2001129802,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2001129803,R,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2001145897,M,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2003066629,R,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2003206478,M,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2005257876,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2007077043,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2007077044,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2007077045,R,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2007091722,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2007114312,M,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2011157501,,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2011157502,R,,,,,2026-07-15T19:41:40
239004143,0017,390041430017,2-3-9-004-143-0017,A203,A203,MAUI KAMAOLE,2777 S KIHEI RD UNIT A203,2011174576,M,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,78660221,,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,78730683,M,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,88720467,,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,122780067,,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,122780079,,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,122799441,,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,2003209001,,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,2003209002,R,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,2008093214,,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,2011152717,R,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,2011155629,M,,,,,2026-07-15T19:41:40
239004143,0018,390041430018,2-3-9-004-143-0018,A204,A204,MAUI KAMAOLE,2777 S KIHEI RD UNIT A204,2011166388,M,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,45410249,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,57570015,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,77730066,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,81500295,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,81500296,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,90160337,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,92081854,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,99166748,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,99184382,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,122745197,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,122745209,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,122759712,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2000031181,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2001062511,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2004055739,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2004193044,R,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2005180237,R,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2006131676,R,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2007109106,R,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2007144314,MFS,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2007144315,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2007159059,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2007210134,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2011085827,,,,,,2026-07-15T19:41:40
239004143,0019,390041430019,2-3-9-004-143-0019,A205,A205,MAUI KAMAOLE,2777 S KIHEI RD UNIT A205,2011097879,M,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,57350063,M,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,57350064,M,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,57350065,,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,57860150,,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,57950254,,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,57950255,R,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,67860175,,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,68240785,M,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,92182055,,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,92182056,,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,122672064,,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,122703386,,,,,,2026-07-15T19:41:40
239004143,0020,390041430020,2-3-9-004-143-0020,A206,A206,MAUI KAMAOLE,2777 S KIHEI RD UNIT A206,123381258,,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,43990856,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,43990857,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,44710636,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,44840375,,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,44840376,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,47440710,,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,58820741,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,65470080,,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,90133520,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,122683037,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,122683051,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,122703200,,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2001013790,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2001013791,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2002075787,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2002075788,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2003113916,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2003166168,,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2004169429,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2004206124,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2004213073,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2004259598,,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2005063164,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2005080055,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2005124514,R,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2005214156,M,,,,,2026-07-15T19:41:40
239004143,0021,390041430021,2-3-9-004-143-0021,A207,A207,MAUI KAMAOLE,2777 S KIHEI RD UNIT A207,2006061178,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,43950845,M,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,80610540,M,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,81390538,M,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,93117272,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,96076504,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,96076505,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,122683001,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,122703239,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2001025663,R,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2001046571,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2005034752,M,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2005213178,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2005213179,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2005213180,R,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2005213181,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2005215323,M,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2011204135,,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2011204136,M,,,,,2026-07-15T19:41:40
239004143,0022,390041430022,2-3-9-004-143-0022,A208,A208,MAUI KAMAOLE,2777 S KIHEI RD UNIT A208,2011205423,M,,,,,2026-07-15T19:41:40
